Filename,Date,SunspotActivity
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090829.jpg,20090829,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090830.jpg,20090830,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090831.jpg,20090831,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090901.jpg,20090901,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090902.jpg,20090902,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090903.jpg,20090903,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090904.jpg,20090904,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090905.jpg,20090905,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090906.jpg,20090906,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090907.jpg,20090907,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090908.jpg,20090908,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090909.jpg,20090909,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090910.jpg,20090910,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090911.jpg,20090911,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090912.jpg,20090912,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090913.jpg,20090913,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090914.jpg,20090914,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090915.jpg,20090915,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090916.jpg,20090916,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090917.jpg,20090917,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090918.jpg,20090918,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090921.jpg,20090921,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090922.jpg,20090922,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090923.jpg,20090923,2
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090924.jpg,20090924,3
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090925.jpg,20090925,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090928.jpg,20090928,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090929.jpg,20090929,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20090930.jpg,20090930,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091001.jpg,20091001,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091002.jpg,20091002,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091003.jpg,20091003,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091004.jpg,20091004,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091005.jpg,20091005,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091006.jpg,20091006,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091007.jpg,20091007,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091008.jpg,20091008,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091009.jpg,20091009,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091010.jpg,20091010,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091011.jpg,20091011,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091012.jpg,20091012,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091013.jpg,20091013,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091014.jpg,20091014,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091015.jpg,20091015,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091016.jpg,20091016,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091017.jpg,20091017,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091018.jpg,20091018,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091019.jpg,20091019,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091020.jpg,20091020,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091021.jpg,20091021,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091022.jpg,20091022,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091023.jpg,20091023,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091024.jpg,20091024,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091025.jpg,20091025,2
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091026.jpg,20091026,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091027.jpg,20091027,26
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091028.jpg,20091028,22
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091029.jpg,20091029,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091030.jpg,20091030,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091031.jpg,20091031,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091101.jpg,20091101,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091102.jpg,20091102,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091103.jpg,20091103,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091104.jpg,20091104,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091105.jpg,20091105,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091106.jpg,20091106,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091107.jpg,20091107,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091108.jpg,20091108,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091109.jpg,20091109,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091110.jpg,20091110,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091111.jpg,20091111,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091112.jpg,20091112,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091113.jpg,20091113,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091114.jpg,20091114,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091115.jpg,20091115,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091116.jpg,20091116,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091118.jpg,20091118,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091119.jpg,20091119,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091120.jpg,20091120,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091121.jpg,20091121,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091122.jpg,20091122,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091123.jpg,20091123,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091124.jpg,20091124,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091125.jpg,20091125,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091126.jpg,20091126,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091127.jpg,20091127,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091128.jpg,20091128,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091129.jpg,20091129,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091130.jpg,20091130,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091201.jpg,20091201,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091202.jpg,20091202,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091203.jpg,20091203,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091204.jpg,20091204,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091205.jpg,20091205,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091206.jpg,20091206,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091207.jpg,20091207,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091208.jpg,20091208,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091209.jpg,20091209,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091210.jpg,20091210,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091211.jpg,20091211,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091212.jpg,20091212,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091213.jpg,20091213,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091214.jpg,20091214,4
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091215.jpg,20091215,4
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091216.jpg,20091216,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091217.jpg,20091217,43
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091218.jpg,20091218,32
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091219.jpg,20091219,25
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091222.jpg,20091222,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091224.jpg,20091224,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091226.jpg,20091226,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091229.jpg,20091229,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20091231.jpg,20091231,16
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100102.jpg,20100102,13
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100105.jpg,20100105,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100107.jpg,20100107,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100109.jpg,20100109,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100112.jpg,20100112,19
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100113.jpg,20100113,12
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100114.jpg,20100114,22
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100115.jpg,20100115,17
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100116.jpg,20100116,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100117.jpg,20100117,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100118.jpg,20100118,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100119.jpg,20100119,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100120.jpg,20100120,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100121.jpg,20100121,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100122.jpg,20100122,10
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100123.jpg,20100123,11
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100124.jpg,20100124,13
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100125.jpg,20100125,375153
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100126.jpg,20100126,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100127.jpg,20100127,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100205.jpg,20100205,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100206.jpg,20100206,18
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100207.jpg,20100207,13
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100208.jpg,20100208,19
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100209.jpg,20100209,18
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100210.jpg,20100210,16
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100211.jpg,20100211,19
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100212.jpg,20100212,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100213.jpg,20100213,4
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100214.jpg,20100214,2
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100215.jpg,20100215,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100216.jpg,20100216,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100217.jpg,20100217,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100218.jpg,20100218,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100219.jpg,20100219,1
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100220.jpg,20100220,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100221.jpg,20100221,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100222.jpg,20100222,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100223.jpg,20100223,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100224.jpg,20100224,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100225.jpg,20100225,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100226.jpg,20100226,0
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100227.jpg,20100227,1
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100228.jpg,20100228,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100301.jpg,20100301,9
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100302.jpg,20100302,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100303.jpg,20100303,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100304.jpg,20100304,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100305.jpg,20100305,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100306.jpg,20100306,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100307.jpg,20100307,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100308.jpg,20100308,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100309.jpg,20100309,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100310.jpg,20100310,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100311.jpg,20100311,15
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100312.jpg,20100312,23
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100313.jpg,20100313,31
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100314.jpg,20100314,35
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100315.jpg,20100315,18
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100316.jpg,20100316,17
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100317.jpg,20100317,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100318.jpg,20100318,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100319.jpg,20100319,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100320.jpg,20100320,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100321.jpg,20100321,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100322.jpg,20100322,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100323.jpg,20100323,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100324.jpg,20100324,17
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100325.jpg,20100325,49
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100326.jpg,20100326,61
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100327.jpg,20100327,77
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100328.jpg,20100328,73
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100329.jpg,20100329,76
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100330.jpg,20100330,65
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100331.jpg,20100331,53
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100401.jpg,20100401,18
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100402.jpg,20100402,12
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100403.jpg,20100403,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100404.jpg,20100404,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100405.jpg,20100405,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100406.jpg,20100406,13
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100407.jpg,20100407,9
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100408.jpg,20100408,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100409.jpg,20100409,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100410.jpg,20100410,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100411.jpg,20100411,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100412.jpg,20100412,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100413.jpg,20100413,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100414.jpg,20100414,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100415.jpg,20100415,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100416.jpg,20100416,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100417.jpg,20100417,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100418.jpg,20100418,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100419.jpg,20100419,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100420.jpg,20100420,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100421.jpg,20100421,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100422.jpg,20100422,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100423.jpg,20100423,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100424.jpg,20100424,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100425.jpg,20100425,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100426.jpg,20100426,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100427.jpg,20100427,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100428.jpg,20100428,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100429.jpg,20100429,5
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100430.jpg,20100430,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100501.jpg,20100501,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100502.jpg,20100502,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100503.jpg,20100503,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100504.jpg,20100504,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100505.jpg,20100505,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100506.jpg,20100506,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100507.jpg,20100507,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100508.jpg,20100508,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100509.jpg,20100509,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100510.jpg,20100510,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100511.jpg,20100511,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100512.jpg,20100512,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100513.jpg,20100513,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100514.jpg,20100514,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100515.jpg,20100515,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100516.jpg,20100516,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100517.jpg,20100517,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100518.jpg,20100518,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100519.jpg,20100519,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100520.jpg,20100520,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100521.jpg,20100521,15
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100522.jpg,20100522,16
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100523.jpg,20100523,27
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100524.jpg,20100524,27
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100525.jpg,20100525,20
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100526.jpg,20100526,10
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100527.jpg,20100527,11
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100528.jpg,20100528,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100529.jpg,20100529,9
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100530.jpg,20100530,8
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100531.jpg,20100531,6
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100601.jpg,20100601,7
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100602.jpg,20100602,12
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100603.jpg,20100603,20
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100604.jpg,20100604,13
https://sohowww.nascom.nasa.gov/data/synoptic/sunspots_earth/sunspots_1024_20100605.jpg,20100605,7
